source_url,title,content,index,question,answer
https://www.va.gov/change-direct-deposit/,How to get help with changing your information in your profile. change direct deposit,How to get help with changing your information in your profile Get step-by-step instructions for changing your direct deposit information online Or you can call us at800-698-2411(TTY: 711). We’re here 24/7.,12,How can I get help with changing my direct deposit information in my profile?,"You can get help with changing your direct deposit information in your profile by following step-by-step instructions provided online. Additionally, you can also contact the customer service team at 800-698-2411 (TTY: 711) for assistance. The customer service team is available 24/7 to help with any questions or issues regarding changing direct deposit information."
https://www.va.gov/disability/upload-supporting-evidence/,Upload evidence to support your disability claim. disability upload supporting evidence,"If you’ve filed a claim for disability compensation, you can continue uploading more evidence for up to one year to support your claim. Evidence may include supporting documents like medical test results, doctor’s reports, and other records. Upload your evidence online now.",58,What type of evidence can be uploaded to support a disability claim and how long can additional evidence be uploaded for?,"Supporting evidence such as medical test results, doctor's reports, and other records can be uploaded to support a disability claim. Additional evidence can be uploaded for up to one year to further support the claim."
https://www.va.gov/disability/eligibility/ptsd/,What does VA consider to be a traumatic event?. disability eligibility ptsd,"We consider any of these to be a traumatic event: You suffered a serious injury, personal or sexual trauma, or sexual violation,or or Someone or something threatened you with injury, sexual assault, or death",33,What does the VA consider to be a traumatic event for disability eligibility related to PTSD?,"The VA considers a traumatic event to be any situation where an individual has suffered a serious injury, personal or sexual trauma, sexual violation, or has been threatened with injury, sexual assault, or death by someone or something. These types of events can contribute to the development of PTSD and may impact an individual's eligibility for disability benefits through the VA."
https://www.va.gov/change-address/,Will this update my address for all VA benefits and services?. change address,"No, not at this time. Some of our departments keep your contact information in their own separate records. If you use any of the VA benefits or services listed below, you’ll need to contact the department that handles those benefits directly to change your information. Contact the department directly for these VA benefits and services Education benefits Home loan benefits Life insurance benefits CHAMPVA The Foreign Medical Program Find the contact information you need",9,Will updating your address in one location automatically update it for all VA benefits and services?,"No, updating your address in one location will not automatically update it for all VA benefits and services. Some departments within the VA keep contact information in their own separate records, so if you use specific benefits or services such as education benefits, home loan benefits, life insurance benefits, CHAMPVA, or the Foreign Medical Program, you will need to contact the department that handles those benefits directly to update your information. It is important to reach out to the specific department for each benefit or service to ensure your information is updated correctly."
https://www.va.gov/disability/after-you-file-claim/,What should I do if I disagree with my VA disability claim decision?. disability after you file claim,"If you disagree with a claim decision that you receivedon or after February 19, 2019,you can ask us to review the decision. You have 3 decision review options to choose from. on or after February 19, 2019, Learn about your decision review options",5,"What options do you have if you disagree with a VA disability claim decision received on or after February 19, 2019?","If you disagree with a claim decision received on or after February 19, 2019, you have three decision review options to choose from. These options include supplemental claim, higher-level review, and appeal to the Board of Veterans' Appeals. Each option has specific requirements and processes, so it is important to understand them before making a decision on how to proceed. You can learn more about these decision review options by contacting the VA or visiting their website for detailed information."
https://www.va.gov/disability/eligibility/ptsd/,How do I file a claim for compensation?. disability eligibility ptsd,"You can file a claim online now. You can also file by mail, in person, or with the help of a trained professional. File for disability compensation online Learn about other ways to file a disability compensation claim Note:In our screening process, we’ll focus on understanding your PTSD to help determine your eligibility for disability benefits. We won’t offer you treatment during this process. Note: Additional forms you’ll need to submit When you file a disability compensation claim, you’ll also need to fill out one of these additional forms: A Statement in Support of Claim for Service Connection for PTSD (VA Form 21-0781).Get VA Form 21-0781 to downloador or A Statement in Support of Claim for Service Connection for PTSD Secondary to Personal Assault (VA Form 21-0781a).Get VA Form 21-0781a to download",34,"not enough values to unpack (expected 2, got 1)",N/A
https://www.va.gov/disability/dependency-indemnity-compensation/,Am I eligible for VA DIC as a surviving spouse or dependent?. disability dependency indemnity compensation,"As a surviving spouse Eligibility You may be eligible for VA benefits or compensation if you meet these requirements. One of these must be true: One of these must be true: You lived with the Veteran or service member without a break until their death,or or If you’re separated, you weren’t at fault for the separation And one of these must be true: And one of these must be true: You married the Veteran or service member within 15 years of their discharge from the period of military service during which the qualifying illness or injury started or got worse,or or You were married to the Veteran or service member for at least 1 year,or or You had a child with the Veteran or service member Note:If you remarried, you can receive or continue to receive compensation if one of these describes you: Note: You remarried on or after December 16, 2003, and you were 57 years of age or older at the time you remarried,or or You remarried on or after January 5, 2021, and you were 55 years of age or older at the time you remarried Evidence You’ll need to provide evidence with your claim showing that one of these descriptions is true for the Veteran or service member. Evidence may include documents like military service records, doctor’s reports, and medical test results. Provide evidence showing that one of these is true: Provide evidence showing that one of these is true: The service member died while on active duty, active duty for training, or inactive-duty training,or or The Veteran died from a service-connected illness or injury,or or The Veteran didn’t die from a service-connected illness or injury, but was eligible to receive VA compensation for a service-connected disability rated as totally disabling for a certain period of time If the Veteran’s eligibility was due to a rating of totally disabling, they must have had this rating: If the Veteran’s eligibility was due to a rating of totally disabling, they must have had this rating: For at least 10 years before their death,or or Since their release from active duty and for at least 5 years immediately before their death,or or For at least 1 year before their death if they were a former prisoner of war who died after September 30, 1999 Note:“Totally disabling” means the Veteran’s injuries made it impossible for them to work. Note: Learn more about the evidence you’ll need to support your claim As a surviving child Eligibility You may be eligible for VA benefits or compensation if you meet these requirements. All of these must be true: All of these must be true: You aren’t married,and and You aren’t included on the surviving spouse’s compensation,and and You’re under the age of 18 (or under the age of 23 if attending school) Note:If you were adopted out of the Veteran’s or service member’s family, but meet all other eligibility criteria, you still qualify for compensation. Note: Evidence You’ll need to provide evidence with your claim showing that one of these descriptions is true for the Veteran or service member. Evidence may include documents like military service records, doctor’s reports, and medical test results. Provide evidence showing that one of these is true: Provide evidence showing that one of these is true: The service member died while on active duty, active duty for training, or inactive-duty training,or or The Veteran died from a service-connected illness or injury,or or The Veteran didn’t die from a service-connected illness or injury, but was eligible to receive VA compensation for a service-connected disability that was rated as totally disabling for a certain period of time If the Veteran’s eligibility was due to a service-connected disability rated as totally disabling, they must have had this rating: If the Veteran’s eligibility was due to a service-connected disability rated as totally disabling, they must have had this rating: For at least 10 years before their death,or or Since their release from active duty and for at least 5 years immediately before their death,or or For at least 1 year before their death if they were a former prisoner of war who died after September 30, 1999 Note:“Totally disabling” means the Veteran’s injuries make it impossible for them to work. Note: Learn more about the evidence you’ll need to support your claim As a surviving parent Eligibility You may be eligible for VA benefits or compensation if you meet these requirements. Both of these must be true: Both of these must be true: You’re the biological, adoptive, or foster parent of the Veteran or service member,and and Your income is below a certain amountCheck the parents DIC rate table Note:We define a foster parent as someone who served in the role of a parent to the Veteran or service member before their last entry into active service. Note: Evidence You’ll need to provide evidence with your claim showing that one of these descriptions is true for the Veteran or service member. Evidence may include documents like military service records, doctor’s reports, and medical test results. Provide evidence showing that one of these is true: Provide evidence showing that one of these is true: The service member died from an injury or illness while on active duty or in the line of duty while on active duty for training,or The service member died from an injury or illness while on active duty or in the line of duty while on active duty for training,or or The service member died from an injury or certain illnesses in the line of duty while on inactive training,or The service member died from an injury or certain illnesses in the line of duty while on inactive training,or or The Veteran died from a service-connected illness or injury The Veteran died from a service-connected illness or injury Learn more about the evidence you’ll need to support your claim Note:If you’re the survivor of a Veteran who died from COVID-19 and a service-related condition made their illness worse, you may be eligible for VA DIC. When we review your application, we’ll consider whether a service-related condition contributed to your loved one’s illness. Note:",22,What are the eligibility requirements for a surviving spouse or dependent to receive VA DIC benefits?,"To be eligible for VA Dependency and Indemnity Compensation (DIC) benefits as a surviving spouse, you must have lived with the Veteran or service member without a break until their death or not be at fault for the separation if you were separated. Additionally, you must have married the Veteran within 15 years of their discharge, been married for at least 1 year, or had a child with the Veteran. If you remarried, you can still receive compensation under certain conditions. As a surviving child, you must be under 18 (or under 23 if attending school), unmarried, and not included on the surviving spouse's compensation. As a"
https://www.va.gov/disability/eligibility/illnesses-within-one-year-of-discharge/,What evidence will I need to provide to support my claim?. disability eligibility illnesses within one year of discharge,"Here’s what you’ll need to provide: Evidence that your condition is at least 10% disabling (like a doctor’s report that shows you take medicine for your high blood pressure),and and Evidence that your condition appeared within 1 year after your discharge from active service (like a medical report with the date of your diagnosis) Note:If you have a condition listed in Title 38, Code of Federal Regulation, 3.309(a), you won’t need to show the problem started during—or got worse because of—your military service. This is because we automatically assume (or “presume”) that certain conditions that appear within 1 year after discharge are caused by your service. We call these presumptive conditions. Note: Download Title 38, Code of Federal Regulation, 3.309(a) for a complete list of covered illnesses (DOC)",30,What evidence will you need to provide to support your claim for disability eligibility for illnesses within one year of discharge?,"To support your claim for disability eligibility for illnesses within one year of discharge, you will need to provide evidence that your condition is at least 10% disabling, such as a doctor's report showing you take medicine for your high blood pressure. Additionally, you will need to provide evidence that your condition appeared within 1 year after your discharge from active service, such as a medical report with the date of your diagnosis. If you have a condition listed in Title 38, Code of Federal Regulation, 3.309(a), you will not need to show that the problem started during or got worse because of your military service,"
https://www.va.gov/disability/how-to-file-claim/additional-forms/,. disability how to file claim additional forms,"’ (Individual Unemployability) When you file a claim for disability compensation, you’ll also need to submit both of these forms: When you file a claim for disability compensation, you’ll also need to submit both of these forms: A Veteran’s Application for Increased Compensation Based on Unemployability (VA Form 21-8940) Get VA Form 21-8940 to download and and A Request for Employment Information in Connection with Claim for Disability Benefits (VA Form 21-4192) Get VA Form 21-4192 to download Learn more about special claims based on Individual Unemployability If you’re filing a claim for disability compensation online,you don’t need to submit this PDF form.We’ll ask you questions about your claim for increased compensation based on Individual Unemployability when you fill out your online claim. If you’re filing a claim for disability compensation online,  When you file a claim for disability compensation, you’ll also need to submit this form: When you file a claim for disability compensation, you’ll also need to submit this form: A Statement in Support of Claim for Service Connection for Post-Traumatic Stress Disorder (VA Form 21-0781) Get VA Form 21-0781 to download Learn more about VA disability compensation for PTSD If you’re filing a claim for disability compensation online,you don’t need to submit this PDF form.We’ll ask you questions about your claim for PTSD when you fill out your online claim. If you’re filing a claim for disability compensation online,  When you file a claim for disability compensation, you’ll also need to submit this form: When you file a claim for disability compensation, you’ll also need to submit this form: A Statement in Support of Claim for Service Connection for Post-Traumatic Stress Disorder Secondary to Personal Assault (VA Form 21-0781a) Get VA Form 21-0781a to download Learn more about VA disability compensation for PTSD If you’re filing a claim for disability compensation online,you don’t need to submit this PDF form.We’ll ask you questions about your claim for PTSD when you fill out your online claim. If you’re filing a claim for disability compensation online,  When you file a claim for disability compensation, you’ll also need to submit this form: When you file a claim for disability compensation, you’ll also need to submit this form: An Application for Automobile or Other Conveyance and Adaptive Equipment (VA Form 21-4502) Get VA Form 21-4502 to download Learn more about special claims to get an automobile allowance When you file a claim for disability compensation, you’ll also need to submit this form: When you file a claim for disability compensation, you’ll also need to submit this form: An Application for Adaptive Equipment—Motor Vehicle (VA Form 10-1394) Get VA Form 10-1394 to download Learn more about special claims to get adaptive equipment for your vehicle When you file a claim for disability compensation, you’ll also need to submit this form: When you file a claim for disability compensation, you’ll also need to submit this form: An Application for Annual Clothing Allowance (VA Form 10-8678) Get VA Form 10-8678 to download Learn more about special claims to get a clothing allowance",40,What additional forms are required to file a claim for disability compensation and where can they be downloaded from?,"To file a claim for disability compensation, in addition to the initial claim, you will need to submit several additional forms. These forms include a Veteran’s Application for Increased Compensation Based on Unemployability (VA Form 21-8940), a Request for Employment Information in Connection with Claim for Disability Benefits (VA Form 21-4192), a Statement in Support of Claim for Service Connection for Post-Traumatic Stress Disorder (VA Form 21-0781), a Statement in Support of Claim for Service Connection for Post-Traumatic Stress Disorder Secondary to Personal Assault (VA Form 21-0781a), an Application for"
https://www.va.gov/disability/how-to-file-claim/additional-forms/,File additional forms for your disability claim. disability how to file claim additional forms,Find out if you’ll need to turn in any additional forms when you file your disability claim.,39,What should you do if you need to file additional forms for your disability claim?,"When filing a disability claim, it is important to determine if additional forms are required. These forms may be necessary to provide further information about your disability, medical history, or work limitations. It is important to carefully review the requirements for filing a disability claim to ensure that all necessary forms are submitted in a timely manner. Failure to submit all required forms could result in delays or denials of your claim."
https://www.va.gov/claim-or-appeal-status/,"Once I’m signed in, how do I check my status?. claim or appeal status","You’ll find a list of your claims, decision reviews, and appeals. You can check the statuses in the list. Or you can select a claim, decision review, or appeal to review the full details.",16,"How can I check my claim, decision review, or appeal status after signing in?","Once you are signed into the system, you can easily check your claim, decision review, or appeal status by accessing a list that includes all of your claims, decision reviews, and appeals. Within this list, you can see the current statuses of each one. Additionally, you have the option to select a specific claim, decision review, or appeal to view the full details and get more information regarding its status."
https://www.va.gov/va-payment-history/,View your VA payment history. va payment history,Find out how to view your VA payment history online.,64,How can you access your VA payment history online?,"You can access your VA payment history online by visiting the official website of the Department of Veterans Affairs (VA) and logging into your account. Once logged in, you can navigate to the section that displays your payment history. This feature allows you to track and view details of all your VA payments, including dates, amounts, and types of payments received. It provides a convenient way for veterans to stay informed about their financial transactions with the VA."
https://www.va.gov/disability/how-to-file-claim/evidence-needed/,What should the evidence show to support my disability claim?. disability how to file claim evidence needed,"This depends on the type of claim and on the issue or benefit you’re filing a claim for. Find your claim type here to learn what evidence you’ll need. Notice to Veterans and service members of evidence needed:We’re required by law to tell you what evidence you’ll need to provide to support your disability claim. Notice to Veterans and service members of evidence needed: The information on this page is a summary of evidence requirements (called “section 5103 notice”). You can review the official evidence requirements in VA Form 21-526EZ. Get VA Form 21-526EZ to download Type of claim you’re filing Find out what evidence you’ll need for your claim type: You’ll need to submit evidence of: You’ll need to submit evidence of: A current physical or mental disability from a medical professional,and and An event, injury, or disease that happened during your active-duty service,and and A link between your current disability and the event, injury, or disease that happened during your service. Usually we need medical records or medical opinions from health care providers to support this link. In certain situations, we may conclude that there’s a link between your military service and your disability even if there’s no evidence. This usually applies to: A chronic (long-lasting) illness that appears within a year after discharge,or or An illness caused by contact with contaminants (toxic chemicals) or other hazardous materials,or or An illness caused by your time spent as a POW You’ll need to submit current evidence from a medical professional that shows your disability has gotten worse. You’ll need to submit evidence of: You’ll need to submit evidence of: A current physical or mental disability from a medical professional,and and An event, injury, or disease that happened during your active-duty service,and and A link between your current disability and the event, injury, or disease that happened during your service. Usually, we need medical records or medical opinions from health care providers to support this link. You’ll need to submit evidence of: You’ll need to submit evidence of: The new physical or mental disability from a medical professional,and and A link between the new disability and the disability we’ve already determined is service connected. Usually we need medical records or medical opinions from health care providers to support this link. You’ll need to submit new and relevant evidence that you think will change our decision: New evidenceis information you didn’t submit to us in the past. New evidence Relevant evidenceis information that proves or disproves something in your claim. Relevant evidence We can also help you gather documents from a VA medical center, other federal facility, or your private health care provider. You'll need to provide the name of the facility that treated you and the treatment dates. You’ll need to submit or identify these types of evidence: Medical records that show the diagnosis and severity of your claimed condition,and and Military records that show you meet the service requirements for the presumption If you have qualifying military service for a presumptive condition, you don’t need to prove that your service caused the condition. We automatically assume (or “presume”) that your service caused your condition. Learn more about presumptive conditions based on exposure to toxic materials: Burn pits during Gulf War service Agent Orange during Vietnam Era service Mustard gas or lewisite Contaminated water at Camp Lejeune Ionizing radiation Learn more about different types of presumptive conditions: Certain conditions for former prisoners of war Certain illnesses linked to Gulf War service in Afghanistan Certain illnesses linked to Gulf War service in Southwest Asia Certain other illnesses diagnosed within a year after discharge Learn more about Supplemental Claims Additional evidence for certain issues Find out what evidence you can submit for a claim related to military sexual trauma (MST). Learn about evidence to support an MST claim Find out what additional evidence you’ll need if you’re filing a claim for any of these other issues: You’ll also need to submit one of these forms: You’ll also need to submit one of these forms: A completed Statement in Support of Claim for Service Connection for Post-Traumatic Stress Disorder (VA Form 21-0781)Get VA Form 21-0781 to downloador or If you’re claiming PTSD based on personal assault, a completed Statement in Support of Claim for Service Connection for Post-Traumatic Stress Disorder Secondary to Personal Assault (VA Form 21-0781a)Get VA Form 21-0781a to download Learn more about PTSD claims You’ll need to submit everything listed here: You’ll need to submit everything listed here: Medical evidence that shows a service-connected disability prevents you from getting or keeping substantially gainful employment (work that brings in enough money to earn a livelihood). Odd jobs (marginal employment) don’t count. A completed Veteran’s Application for Increased Compensation Based on Unemployability (VA Form 21-8940).Get VA Form 21-8940 to download A completed Request for Employment Information in Connection with Claim for Disability Benefits (VA Form 21-4192), completed by your last employer.Get VA Form 21-4192 to download Learn more about Individual Unemployability You’ll need to submit evidence that shows you experienced at least one of these situations at a hospital: You’ll need to submit evidence that shows you experienced at least one of these situations at a hospital: You spent more than 21 days in a VA hospital or other approved hospital for a service-connected disability,or or You were under hospital observation for more than 21 days at our expense for a service-connected disability If you had surgery, you’ll need to submit evidence that shows these descriptions are true: If you had surgery, you’ll need to submit evidence that shows these descriptions are true: Your surgery required a recovery time of at least one month (or the surgery or treatment was for a service-connected disability),and and Your surgery resulted in severe issues for you. This could include surgical wounds that haven’t totally healed, stumps or recent amputations, being unable to move due to being put in splints or casts, being unable to leave your house, or having to use a wheelchair or crutches. If you didn’t have surgery, you’ll need to show that one or more of your major joints was immobilized by a cast. Learn more about temporary 100% disability benefits You’ll need to submit or identify these types of evidence: You’ll need to submit or identify these types of evidence: Medical records that show the diagnosis and severity of your claimed condition,and and Military records that show you meet the service requirements for the presumption If you have qualifying military service for a presumptive condition, you don’t need to prove that your service caused the condition. We automatically assume (or “presume”) that your service caused your condition. Learn more about presumptive conditions based on exposure to toxic materials: Burn pits during Gulf War service Agent Orange during Vietnam Era service Mustard gas or lewisite Contaminated water at Camp Lejeune Ionizing radiation Learn more about different types of presumptive conditions: Certain conditions for former prisoners of war Certain illnesses linked to Gulf War service in Afghanistan Certain illnesses linked to Gulf War service in Southwest Asia Certain other illnesses diagnosed within a year after discharge You’ll need to submit evidence that shows at least one of these led directly to an added disability or to your injury or disease getting worse: You’ll need to submit evidence that shows at least one of these led directly to an added disability or to your injury or disease getting worse: VA carelessness or negligence,or or VA medical or surgical treatment,or or A VA health exam,or or A VA vocational rehabilitation course (under 38 U.S.C. Chapter 31),or or VA compensated work therapy (CWT)(under 38 U.S.C. 1718) Learn more about VA Title 38 U.S.C. 1151 claims You’ll need to submit medical evidence that shows the child became permanently disabled because of a physical or mental disability before their 18th birthday. Additional evidence for certain benefits Find out what additional evidence you’ll need if you’re filing a claim for any of these benefits: You’ll need to submit evidence that shows at least one of these is true: You’ll need to submit evidence that shows at least one of these is true: You need another person to help you perform daily activities, like bathing, feeding, and dressing,or or You have to stay in bed—or spend a large portion of the day in bed—because of illness,or or You’re a patient in a nursing home due to the loss of mental or physical abilities related to a disability,or or You have limited eyesight (even with glasses or contact lenses you have only 5/200 or less in both eyes; or concentric contraction of the visual field to 5 degrees or less) For Housebound benefits, you’ll need to submit evidence that shows these descriptions are true: For Housebound benefits, you’ll need to submit evidence that shows these descriptions are true: You have a single service-connected disability rated at 100% disabling and another service-connected disability rated at 60% or more disabling,or or You spend most of your time in your home because of a permanent disability (a disability that doesn’t go away) You’ll also need to submit one of these forms: You’ll also need to submit one of these forms: An Examination for Housebound Status or Permanent Need for Regular Aid and Attendance (VA Form 21-2680)Get VA Form 21-2680 to downloador or If you’re in a nursing home, a Request for Nursing Home Information in Connection with Claim for Aid and Attendance (VA Form 21-0779)Get VA Form 21-0779 to download Learn more about Aid and Attendance benefits and Housebound allowance You’ll need to submit evidence that shows at least one of these descriptions is true: You’ll need to submit evidence that shows at least one of these descriptions is true: You have loss, or permanent loss of use, of one or both feet,or or You have loss, or permanent loss of use, of one or both hands,or or You have permanent decreased vision in both eyes: 20/200 vision or less in your better eye with glasses, or greater than 20/200 vision but with a visual field defect that has reduced your peripheral vision to 20 degrees or less in your better eye,or or You have a severe burn injury,or or You have amyotrophic lateral sclerosis (ALS),or or You have ankylosis in one or both knees or hips (Note:This qualifies you for an adaptive-equipment grant only) Note: You’ll also need to submit:An Application for Automobile or Other Conveyance and Adaptive Equipment (VA Form 21-4502)Get VA Form 21-4502 to download You’ll also need to submit: Learn more about automobile allowance and adaptive equipment You’ll need to submit both of these: You’ll need to submit both of these: Evidence that shows you’re a Veteran or service member with a qualifying permanent and totally disabling service-connected disabilityFind out if you have a qualifying service-connected disabilityand and An Application in Acquiring Specially Adapted Housing or Special Home Adaptation Grant (VA Form 26-4555)Get VA Form 26-4555 to download Learn more about disability housing grants",54,What are the key pieces of evidence needed to support a disability claim?,"The key pieces of evidence needed to support a disability claim include evidence of a current physical or mental disability from a medical professional, evidence of an event, injury, or disease that occurred during active-duty service, and a link between the current disability and the event, injury, or disease that happened during service. Additionally, medical records or medical opinions from healthcare providers are usually required to support this link. In certain situations, evidence may not be required for a link between military service and disability, such as with chronic illnesses appearing within a year after discharge or illnesses caused by exposure to contaminants or hazardous materials during service."
https://www.va.gov/disability/eligibility/illnesses-within-one-year-of-discharge/,Are any illnesses covered if they appear more than 1 year after discharge?. disability eligibility illnesses within one year of discharge,"Yes. You may be eligible for disability compensation for these illnesses, even if they appear more than 1 year after discharge: Hansen’s disease(a long-lasting infection that affects your skin, nerves, and mucous membranes) can appear within 3 years after discharge. Hansen’s disease Tuberculosis(an infection that attacks your lungs and sometimes other areas of your body) can appear within 3 years after discharge. Tuberculosis Multiple sclerosis(a long-lasting illness that can cause numbness, weakness, and many other symptoms) can appear within 7 years after discharge. Multiple sclerosis Amyotrophic lateral sclerosis (ALS), also known as Lou Gehrig’s disease (a long-lasting illness that affects muscle control), can appear any time after discharge. Amyotrophic lateral sclerosis (ALS)",31,What illnesses are covered for disability compensation even if they appear more than 1 year after discharge?,"Hansen’s disease, Tuberculosis, Multiple sclerosis, and Amyotrophic lateral sclerosis (ALS) are illnesses that are covered for disability compensation even if they appear more than 1 year after discharge. Hansen’s disease can appear within 3 years after discharge, Tuberculosis can appear within 3 years after discharge, Multiple sclerosis can appear within 7 years after discharge, and ALS can appear any time after discharge. These illnesses are eligible for disability compensation even if they manifest after the one-year mark."
https://www.va.gov/change-address/,What’s the advantage of using my VA.gov profile to change my address?. change address,"When you change the address and other contact information in your VA.gov profile, it updates across these VA benefits and services: VA health care (including prescriptions, appointment reminders, lab and test results, and communications from your VA medical center) Disability compensation Pension benefits Claims and appeals Veteran Readiness and Employment (VR&E)",7,What benefits and services are updated when changing your address using your VA.gov profile?,"When changing your address using your VA.gov profile, it updates across various VA benefits and services including VA health care (such as prescriptions, appointment reminders, lab and test results, and communications from your VA medical center), disability compensation, pension benefits, claims and appeals, and Veteran Readiness and Employment (VR&E). This ensures that your updated contact information is reflected across these important services and benefits."
https://www.va.gov/disability/upload-supporting-evidence/,What kinds of documents should I upload to support my disability claim?. disability upload supporting evidence,"Federal and state records You could include copies of federal and state records, such as: You could include copies of federal and state records, such as: Your military medical records Your military personnel records Any Social Security Administration or other federal or state medical treatment records Any treatment or personnel records from your National Guard or Reserve unit that support your claim (if you’ve served in either of these branches) If you don’t have copies of these records, you can ask us to request them for you as part of the claim process. Private medical treatment records If you’ve seen a non-VA health care provider for diagnosis or treatment, you’ll need to upload copies of all medical records that can provide information about the disability you’re claiming. You could include private medical treatment records, such as: You could include private medical treatment records, such as: Doctor’s reports X-rays Medical lab or test results Supporting statements If you’re claiming a disability for an injury or illness that you don’t think we have in your military records, you’ll also want to upload statements that support your claim. These statements should be from people who know about, or who you’ve talked to about, your claimed medical condition and how and when it occurred. You can ask for supporting statements from people like: You can ask for supporting statements from people like: Service members who served with you Your family and friends Clergy members Law enforcement officers Any additional forms needed to support your claim In some cases, you may need to turn in one or more additional forms to support your disability claim. Check if you need to complete any additional forms If you’re a service memberfiling a disability compensation claim through the Benefits Delivery at Discharge (BDD) program, you must submit a Separation Health Assessment - Part A Self-Assessment form. If you already filed a claim but didn’t submit this form yet, you can upload the form now. If you’re a service member Find out how to upload your completed self-assessment form",62,What kinds of documents should be uploaded to support a disability claim?,"The key information in the given paragraph is the specific types of documents that can be uploaded to support a disability claim. These include federal and state records such as military medical records, personnel records, Social Security Administration records, and treatment records from National Guard or Reserve units. Private medical treatment records from non-VA healthcare providers, doctor's reports, X-rays, medical lab or test results, and supporting statements from individuals who know about the claimed medical condition can also be uploaded. Additionally, additional forms may need to be submitted in some cases, such as the Separation Health Assessment - Part A Self-Assessment form for service members filing through the Benefits Delivery at Discharge program."
https://www.va.gov/disability/how-to-file-claim/evidence-needed/fully-developed-claims/,Are there any risks to using the Fully Developed Claims program?. disability how to file claim evidence needed fully developed claims,"No. Filing a fully developed claim won’t affect the attention we give to your claim or the benefits you’re entitled to receive. If we determine that we need other non-federal records to make a decision on your claim, we’ll simply remove the claim from the Fully Developed Claims program and process it as a standard claim.",44,Are there any risks to using the Fully Developed Claims program?,"No, there are no risks to using the Fully Developed Claims program. Filing a fully developed claim will not affect the attention given to your claim or the benefits you are entitled to receive. If additional non-federal records are needed to make a decision on your claim, it will simply be removed from the program and processed as a standard claim."
